stateA,stateB,year,weight_atop,weight_arms,final_security_weight
700.0,365.0,1977.0,0.5,0.0,0.5
700.0,710.0,1977.0,0.5,0.0,0.5
710.0,339.0,1977.0,0.0,0.9999998484848714,0.9999998484848714
710.0,360.0,1977.0,0.0,0.1812688816536645,0.1812688816536645
710.0,365.0,1977.0,1.0,0.0,1.0
710.0,432.0,1977.0,0.5,0.0,0.5
710.0,438.0,1977.0,0.5,0.0,0.5
710.0,452.0,1977.0,0.5,0.0,0.5
710.0,510.0,1977.0,0.5,0.2109704596841675,0.5
710.0,551.0,1977.0,0.0,0.9127549542208172,0.9127549542208172
710.0,616.0,1977.0,0.0,0.2455661630891383,0.2455661630891383
710.0,678.0,1977.0,0.5,0.0,0.5
710.0,700.0,1977.0,0.5,0.0,0.5
710.0,731.0,1977.0,1.0,0.1473063968104161,1.0
710.0,770.0,1977.0,0.0,0.0906299704412016,0.0906299704412016
710.0,771.0,1977.0,0.0,0.3323727132184965,0.3323727132184965
710.0,781.0,1977.0,0.5,0.0,0.5
710.0,790.0,1977.0,0.5,0.0,0.5
710.0,800.0,1977.0,0.5,0.0,0.5
710.0,820.0,1977.0,0.5,0.0,0.5
710.0,840.0,1977.0,0.5,0.0,0.5
710.0,910.0,1977.0,0.5,0.0,0.5
710.0,990.0,1977.0,0.5,0.0,0.5
712.0,365.0,1977.0,1.0,0.0,1.0
713.0,2.0,1977.0,1.0,0.0,1.0
731.0,365.0,1977.0,1.0,0.0,1.0
731.0,710.0,1977.0,1.0,0.0,1.0
732.0,2.0,1977.0,1.0,0.0,1.0
740.0,2.0,1977.0,0.5,0.0,0.5
740.0,530.0,1977.0,0.5,0.0,0.5
750.0,365.0,1977.0,0.5,0.0,0.5
750.0,770.0,1977.0,0.5,0.0,0.5
750.0,771.0,1977.0,0.5,0.0,0.5
750.0,840.0,1977.0,0.5,0.0,0.5
770.0,2.0,1977.0,0.2,0.0,0.2
770.0,200.0,1977.0,0.5,0.0,0.5
770.0,630.0,1977.0,0.5,0.0,0.5
770.0,640.0,1977.0,0.5,0.0,0.5
770.0,670.0,1977.0,0.5,0.0,0.5
770.0,750.0,1977.0,0.5,0.0,0.5
771.0,750.0,1977.0,0.5,0.0,0.5
781.0,710.0,1977.0,0.5,0.0,0.5
790.0,710.0,1977.0,0.5,0.0,0.5
800.0,2.0,1977.0,1.0,0.0,1.0
800.0,200.0,1977.0,1.0,0.0,1.0
800.0,710.0,1977.0,0.5,0.0,0.5
800.0,820.0,1977.0,0.5,0.0,0.5
800.0,830.0,1977.0,0.5,0.0,0.5
800.0,840.0,1977.0,1.0,0.0,1.0
800.0,850.0,1977.0,0.5,0.0,0.5
800.0,900.0,1977.0,1.0,0.0,1.0
800.0,920.0,1977.0,1.0,0.0,1.0
811.0,315.0,1977.0,0.5,0.0,0.5
820.0,710.0,1977.0,0.5,0.0,0.5
820.0,800.0,1977.0,0.5,0.0,0.5
820.0,830.0,1977.0,0.5,0.0,0.5
820.0,840.0,1977.0,0.5,0.0,0.5
820.0,850.0,1977.0,0.5,0.0,0.5
830.0,800.0,1977.0,0.5,0.0,0.5
830.0,820.0,1977.0,0.5,0.0,0.5
830.0,840.0,1977.0,0.5,0.0,0.5
830.0,850.0,1977.0,0.5,0.0,0.5
840.0,2.0,1977.0,1.0,0.0,1.0
840.0,200.0,1977.0,1.0,0.0,1.0
840.0,225.0,1977.0,0.5,0.0,0.5
840.0,230.0,1977.0,0.5,0.0,0.5
840.0,640.0,1977.0,0.5,0.0,0.5
840.0,710.0,1977.0,0.5,0.0,0.5
840.0,750.0,1977.0,0.5,0.0,0.5
840.0,800.0,1977.0,1.0,0.0,1.0
840.0,820.0,1977.0,0.5,0.0,0.5
840.0,830.0,1977.0,0.5,0.0,0.5
840.0,850.0,1977.0,0.5,0.0,0.5
840.0,900.0,1977.0,1.0,0.0,1.0
840.0,920.0,1977.0,1.0,0.0,1.0
850.0,310.0,1977.0,0.5,0.0,0.5
850.0,315.0,1977.0,0.5,0.0,0.5
850.0,800.0,1977.0,0.5,0.0,0.5
850.0,820.0,1977.0,0.5,0.0,0.5
850.0,830.0,1977.0,0.5,0.0,0.5
850.0,840.0,1977.0,0.5,0.0,0.5
900.0,2.0,1977.0,1.0,0.0,1.0
900.0,140.0,1977.0,0.0,0.011019283726319,0.011019283726319
900.0,200.0,1977.0,1.0,0.2036380269090568,1.0
900.0,800.0,1977.0,1.0,0.0,1.0
900.0,840.0,1977.0,1.0,0.0,1.0
900.0,910.0,1977.0,0.0,0.9999996666667778,0.9999996666667778
900.0,920.0,1977.0,1.0,0.0,1.0
910.0,710.0,1977.0,0.5,0.0,0.5
920.0,2.0,1977.0,1.0,0.0,1.0
920.0,200.0,1977.0,1.0,0.0,1.0
920.0,800.0,1977.0,1.0,0.0,1.0
920.0,840.0,1977.0,1.0,0.0,1.0
920.0,900.0,1977.0,1.0,0.0,1.0
990.0,710.0,1977.0,0.5,0.0,0.5
2.0,20.0,1978.0,1.0,0.096376252148217,1.0
2.0,41.0,1978.0,1.0,0.9999998839907328,1.0
2.0,42.0,1978.0,1.0,0.0,1.0
2.0,51.0,1978.0,1.0,0.999999714285796,1.0
2.0,52.0,1978.0,1.0,0.0,1.0
2.0,53.0,1978.0,1.0,0.0,1.0
2.0,55.0,1978.0,1.0,0.0,1.0
2.0,70.0,1978.0,1.0,0.6955344966774764,1.0
2.0,90.0,1978.0,1.0,0.0,1.0
2.0,91.0,1978.0,1.0,0.0,1.0
2.0,92.0,1978.0,1.0,0.2128279262892343,1.0
2.0,93.0,1978.0,1.0,0.999999923664128,1.0
2.0,94.0,1978.0,1.0,0.9999998181818512,1.0
2.0,95.0,1978.0,1.0,0.4736841108033451,1.0
2.0,100.0,1978.0,1.0,0.9999999166666736,1.0
2.0,101.0,1978.0,1.0,0.9288135435794316,1.0
2.0,115.0,1978.0,1.0,0.0,1.0
2.0,130.0,1978.0,1.0,0.0977426833612478,1.0
2.0,135.0,1978.0,1.0,0.0580058807030127,1.0
2.0,140.0,1978.0,1.0,0.1267565240874602,1.0
2.0,145.0,1978.0,1.0,0.3674418262844813,1.0
2.0,150.0,1978.0,1.0,0.1081080964207463,1.0
2.0,155.0,1978.0,1.0,0.0751161749626572,1.0
2.0,160.0,1978.0,1.0,0.3112360061011747,1.0
2.0,165.0,1978.0,1.0,0.0,1.0
2.0,200.0,1978.0,1.0,0.7602094201036156,1.0
2.0,205.0,1978.0,0.5,0.102333928102911,0.5
2.0,210.0,1978.0,1.0,0.7473866369661462,1.0
2.0,211.0,1978.0,1.0,0.0799572003308272,1.0
2.0,212.0,1978.0,1.0,0.0,1.0
2.0,220.0,1978.0,1.0,0.7917570464565855,1.0
2.0,221.0,1978.0,0.5,0.0,0.5
2.0,223.0,1978.0,0.5,0.0,0.5
2.0,225.0,1978.0,0.5,0.98222119149286,0.98222119149286
2.0,230.0,1978.0,1.0,0.437319834674808,1.0
2.0,235.0,1978.0,1.0,0.931641069889352,1.0
2.0,260.0,1978.0,1.0,0.8948562770123203,1.0
2.0,265.0,1978.0,0.5,0.0,0.5
2.0,290.0,1978.0,0.5,0.0,0.5
2.0,305.0,1978.0,0.5,0.9999998666666844,0.9999998666666844
2.0,310.0,1978.0,0.5,0.0,0.5
2.0,315.0,1978.0,0.5,0.0,0.5
2.0,325.0,1978.0,1.0,0.6002229939993501,1.0
2.0,331.0,1978.0,0.5,0.0,0.5
2.0,338.0,1978.0,0.5,0.0,0.5
2.0,345.0,1978.0,0.5,0.0,0.5
2.0,350.0,1978.0,1.0,0.393254655557178,1.0
2.0,352.0,1978.0,0.5,0.0,0.5
2.0,355.0,1978.0,0.5,0.0,0.5
2.0,360.0,1978.0,0.5,0.0,0.5
2.0,365.0,1978.0,0.5,0.0,0.5
2.0,375.0,1978.0,0.5,0.0,0.5
2.0,380.0,1978.0,0.5,0.5901639318462779,0.5901639318462779
2.0,385.0,1978.0,1.0,0.7187499700520845,1.0
2.0,390.0,1978.0,1.0,0.3749965254814335,1.0
2.0,395.0,1978.0,1.0,0.0,1.0
2.0,450.0,1978.0,0.2,0.9999990476199548,0.9999990476199548
2.0,475.0,1978.0,0.0,0.0561521719930359,0.0561521719930359
2.0,481.0,1978.0,0.0,0.0237122905583942,0.0237122905583942
2.0,501.0,1978.0,0.0,0.6993751741958952,0.6993751741958952
2.0,600.0,1978.0,0.0,0.3855694683707347,0.3855694683707347
2.0,615.0,1978.0,0.0,0.0178878595973552,0.0178878595973552
2.0,616.0,1978.0,0.0,0.7122092505661882,0.7122092505661882
2.0,620.0,1978.0,0.0,9.001475766131835e-05,9.001475766131835e-05
2.0,625.0,1978.0,0.0,0.8075370082314123,0.8075370082314123
2.0,630.0,1978.0,1.0,0.5585575171928308,1.0
2.0,640.0,1978.0,1.0,0.7736738376163894,1.0
2.0,651.0,1978.0,0.0,0.0663129968588785,0.0663129968588785
2.0,663.0,1978.0,0.0,0.9999999982634368,0.9999999982634368
2.0,666.0,1978.0,0.0,0.9869137662731364,0.9869137662731364
2.0,670.0,1978.0,0.0,0.8259148865726146,0.8259148865726146
2.0,678.0,1978.0,0.0,0.9999999275362372,0.9999999275362372
2.0,690.0,1978.0,0.0,0.6337468970049689,0.6337468970049689
2.0,713.0,1978.0,1.0,0.996790508900826,1.0
2.0,732.0,1978.0,1.0,0.9813170804962456,1.0
2.0,740.0,1978.0,1.0,0.9199481453232564,1.0
2.0,770.0,1978.0,1.0,0.306040534298821,1.0
2.0,775.0,1978.0,0.0,0.5483870746618115,0.5483870746618115
2.0,800.0,1978.0,1.0,0.7552763781141891,1.0
2.0,820.0,1978.0,0.0,0.9041816546083958,0.9041816546083958
2.0,830.0,1978.0,0.0,0.9999999798630692,0.9999999798630692
2.0,840.0,1978.0,1.0,0.9790692738500714,1.0
2.0,850.0,1978.0,0.0,0.6688395246351237,0.6688395246351237
2.0,900.0,1978.0,1.0,0.7668204996193144,1.0
2.0,920.0,1978.0,1.0,0.0,1.0
20.0,2.0,1978.0,1.0,0.0,1.0
20.0,135.0,1978.0,0.0,0.0033413525750583,0.0033413525750583
20.0,145.0,1978.0,0.0,0.4651162358031409,0.4651162358031409
20.0,200.0,1978.0,1.0,0.0052356020668293,1.0
20.0,205.0,1978.0,0.5,0.0,0.5
20.0,210.0,1978.0,1.0,0.005582615726811,1.0
20.0,211.0,1978.0,1.0,0.0097271533249181,1.0
20.0,212.0,1978.0,1.0,0.0,1.0
20.0,220.0,1978.0,1.0,0.0238611712630751,1.0
20.0,221.0,1978.0,0.5,0.0,0.5
20.0,223.0,1978.0,0.5,0.0,0.5
20.0,225.0,1978.0,0.5,0.0,0.5
20.0,230.0,1978.0,0.5,0.0,0.5
20.0,235.0,1978.0,1.0,0.0,1.0
20.0,260.0,1978.0,1.0,0.0030257186035919,1.0
20.0,265.0,1978.0,0.5,0.0,0.5
20.0,290.0,1978.0,0.5,0.0,0.5
20.0,305.0,1978.0,0.5,0.0,0.5
20.0,310.0,1978.0,0.5,0.0,0.5
20.0,315.0,1978.0,0.5,0.0,0.5
20.0,325.0,1978.0,1.0,0.008068893669485,1.0
20.0,331.0,1978.0,0.5,0.0,0.5
20.0,338.0,1978.0,0.5,0.0,0.5
20.0,345.0,1978.0,0.5,0.0,0.5
20.0,350.0,1978.0,1.0,0.0,1.0
20.0,352.0,1978.0,0.5,0.0,0.5
20.0,355.0,1978.0,0.5,0.0,0.5
20.0,360.0,1978.0,0.5,0.0,0.5
20.0,365.0,1978.0,0.5,0.0,0.5
20.0,375.0,1978.0,0.5,0.0,0.5
20.0,380.0,1978.0,0.5,0.0,0.5
20.0,385.0,1978.0,1.0,0.0,1.0
20.0,390.0,1978.0,1.0,0.0035568399601054,1.0
20.0,395.0,1978.0,1.0,0.0,1.0
20.0,435.0,1978.0,0.0,0.7804013706964952,0.7804013706964952
20.0,501.0,1978.0,0.0,0.1877307574186748,0.1877307574186748
20.0,625.0,1978.0,0.0,0.1270909434383246,0.1270909434383246
20.0,630.0,1978.0,0.0,0.0006719472761483,0.0006719472761483
20.0,640.0,1978.0,1.0,0.0,1.0
20.0,696.0,1978.0,0.0,0.2435070904240786,0.2435070904240786
20.0,800.0,1978.0,0.0,0.059296482114088,0.059296482114088
40.0,484.0,1978.0,0.0,0.3441466757645507,0.3441466757645507
41.0,2.0,1978.0,1.0,0.0,1.0
41.0,42.0,1978.0,1.0,0.0,1.0
41.0,51.0,1978.0,1.0,0.0,1.0
41.0,52.0,1978.0,1.0,0.0,1.0
41.0,53.0,1978.0,1.0,0.0,1.0
41.0,55.0,1978.0,1.0,0.0,1.0
41.0,70.0,1978.0,1.0,0.0,1.0
41.0,90.0,1978.0,1.0,0.0,1.0
41.0,91.0,1978.0,1.0,0.0,1.0
41.0,92.0,1978.0,1.0,0.0,1.0
41.0,93.0,1978.0,1.0,0.0,1.0
41.0,94.0,1978.0,1.0,0.0,1.0
41.0,95.0,1978.0,1.0,0.0,1.0
41.0,100.0,1978.0,1.0,0.0,1.0
41.0,101.0,1978.0,1.0,0.0,1.0
41.0,115.0,1978.0,1.0,0.0,1.0
41.0,130.0,1978.0,1.0,0.0,1.0
41.0,135.0,1978.0,1.0,0.0,1.0
41.0,140.0,1978.0,1.0,0.0,1.0
41.0,145.0,1978.0,1.0,0.0,1.0
41.0,150.0,1978.0,1.0,0.0,1.0
41.0,155.0,1978.0,1.0,0.0,1.0
41.0,160.0,1978.0,1.0,0.0,1.0
41.0,165.0,1978.0,1.0,0.0,1.0
42.0,2.0,1978.0,1.0,0.0,1.0
42.0,41.0,1978.0,1.0,0.0,1.0
42.0,51.0,1978.0,1.0,0.0,1.0
42.0,52.0,1978.0,1.0,0.0,1.0
42.0,53.0,1978.0,1.0,0.0,1.0
42.0,55.0,1978.0,1.0,0.0,1.0
42.0,70.0,1978.0,1.0,0.0,1.0
42.0,90.0,1978.0,1.0,0.0,1.0
42.0,91.0,1978.0,1.0,0.0,1.0
42.0,92.0,1978.0,1.0,0.0,1.0
42.0,93.0,1978.0,1.0,0.0,1.0
42.0,94.0,1978.0,1.0,0.0,1.0
42.0,95.0,1978.0,1.0,0.0,1.0
42.0,100.0,1978.0,1.0,0.0,1.0
42.0,101.0,1978.0,1.0,0.0,1.0
42.0,115.0,1978.0,1.0,0.0,1.0
42.0,130.0,1978.0,1.0,0.0,1.0
42.0,135.0,1978.0,1.0,0.0,1.0
42.0,140.0,1978.0,1.0,0.0,1.0
42.0,145.0,1978.0,1.0,0.0,1.0
42.0,150.0,1978.0,1.0,0.0,1.0
42.0,155.0,1978.0,1.0,0.0,1.0
42.0,160.0,1978.0,1.0,0.0,1.0
42.0,165.0,1978.0,1.0,0.0,1.0
51.0,2.0,1978.0,1.0,0.0,1.0
51.0,41.0,1978.0,1.0,0.0,1.0
51.0,42.0,1978.0,1.0,0.0,1.0
51.0,52.0,1978.0,1.0,0.0,1.0
51.0,53.0,1978.0,1.0,0.0,1.0
51.0,55.0,1978.0,1.0,0.0,1.0
51.0,70.0,1978.0,1.0,0.0,1.0
51.0,90.0,1978.0,1.0,0.0,1.0
51.0,91.0,1978.0,1.0,0.0,1.0
51.0,92.0,1978.0,1.0,0.0,1.0
51.0,93.0,1978.0,1.0,0.0,1.0
51.0,94.0,1978.0,1.0,0.0,1.0
51.0,95.0,1978.0,1.0,0.0,1.0
51.0,100.0,1978.0,1.0,0.0,1.0
51.0,101.0,1978.0,1.0,0.0,1.0
51.0,115.0,1978.0,1.0,0.0,1.0
51.0,130.0,1978.0,1.0,0.0,1.0
51.0,135.0,1978.0,1.0,0.0,1.0
51.0,140.0,1978.0,1.0,0.0,1.0
51.0,145.0,1978.0,1.0,0.0,1.0
51.0,150.0,1978.0,1.0,0.0,1.0
51.0,155.0,1978.0,1.0,0.0,1.0
51.0,160.0,1978.0,1.0,0.0,1.0
51.0,165.0,1978.0,1.0,0.0,1.0
52.0,2.0,1978.0,1.0,0.0,1.0
52.0,41.0,1978.0,1.0,0.0,1.0
52.0,42.0,1978.0,1.0,0.0,1.0
52.0,51.0,1978.0,1.0,0.0,1.0
52.0,53.0,1978.0,1.0,0.0,1.0
52.0,55.0,1978.0,1.0,0.0,1.0
52.0,70.0,1978.0,1.0,0.0,1.0
52.0,90.0,1978.0,1.0,0.0,1.0
52.0,91.0,1978.0,1.0,0.0,1.0
52.0,92.0,1978.0,1.0,0.0,1.0
52.0,93.0,1978.0,1.0,0.0,1.0
52.0,94.0,1978.0,1.0,0.0,1.0
52.0,95.0,1978.0,1.0,0.0,1.0
52.0,100.0,1978.0,1.0,0.0,1.0
52.0,101.0,1978.0,1.0,0.0,1.0
52.0,115.0,1978.0,1.0,0.0,1.0
52.0,130.0,1978.0,1.0,0.0,1.0
52.0,135.0,1978.0,1.0,0.0,1.0
52.0,140.0,1978.0,1.0,0.0,1.0
52.0,145.0,1978.0,1.0,0.0,1.0
52.0,150.0,1978.0,1.0,0.0,1.0
52.0,155.0,1978.0,1.0,0.0,1.0
52.0,160.0,1978.0,1.0,0.0,1.0
52.0,165.0,1978.0,1.0,0.0,1.0
53.0,2.0,1978.0,1.0,0.0,1.0
53.0,41.0,1978.0,1.0,0.0,1.0
53.0,42.0,1978.0,1.0,0.0,1.0
53.0,51.0,1978.0,1.0,0.0,1.0
53.0,52.0,1978.0,1.0,0.0,1.0
53.0,55.0,1978.0,1.0,0.0,1.0
53.0,70.0,1978.0,1.0,0.0,1.0
53.0,90.0,1978.0,1.0,0.0,1.0
53.0,91.0,1978.0,1.0,0.0,1.0
53.0,92.0,1978.0,1.0,0.0,1.0
53.0,93.0,1978.0,1.0,0.0,1.0
53.0,94.0,1978.0,1.0,0.0,1.0
53.0,95.0,1978.0,1.0,0.0,1.0
53.0,100.0,1978.0,1.0,0.0,1.0
53.0,101.0,1978.0,1.0,0.0,1.0
53.0,115.0,1978.0,1.0,0.0,1.0
53.0,130.0,1978.0,1.0,0.0,1.0
53.0,135.0,1978.0,1.0,0.0,1.0
53.0,140.0,1978.0,1.0,0.0,1.0
53.0,145.0,1978.0,1.0,0.0,1.0
53.0,150.0,1978.0,1.0,0.0,1.0
53.0,155.0,1978.0,1.0,0.0,1.0
53.0,160.0,1978.0,1.0,0.0,1.0
53.0,165.0,1978.0,1.0,0.0,1.0
55.0,2.0,1978.0,1.0,0.0,1.0
55.0,41.0,1978.0,1.0,0.0,1.0
55.0,42.0,1978.0,1.0,0.0,1.0
55.0,51.0,1978.0,1.0,0.0,1.0
55.0,52.0,1978.0,1.0,0.0,1.0
55.0,53.0,1978.0,1.0,0.0,1.0
55.0,70.0,1978.0,1.0,0.0,1.0
55.0,90.0,1978.0,1.0,0.0,1.0
55.0,91.0,1978.0,1.0,0.0,1.0
55.0,92.0,1978.0,1.0,0.0,1.0
55.0,93.0,1978.0,1.0,0.0,1.0
55.0,94.0,1978.0,1.0,0.0,1.0
55.0,95.0,1978.0,1.0,0.0,1.0
55.0,100.0,1978.0,1.0,0.0,1.0
55.0,101.0,1978.0,1.0,0.0,1.0
55.0,115.0,1978.0,1.0,0.0,1.0
55.0,130.0,1978.0,1.0,0.0,1.0
55.0,135.0,1978.0,1.0,0.0,1.0
55.0,140.0,1978.0,1.0,0.0,1.0
55.0,145.0,1978.0,1.0,0.0,1.0
55.0,150.0,1978.0,1.0,0.0,1.0
55.0,155.0,1978.0,1.0,0.0,1.0
55.0,160.0,1978.0,1.0,0.0,1.0
55.0,165.0,1978.0,1.0,0.0,1.0
70.0,2.0,1978.0,1.0,0.0,1.0
70.0,41.0,1978.0,1.0,0.0,1.0
70.0,42.0,1978.0,1.0,0.0,1.0
70.0,51.0,1978.0,1.0,0.0,1.0
70.0,52.0,1978.0,1.0,0.0,1.0
70.0,53.0,1978.0,1.0,0.0,1.0
70.0,55.0,1978.0,1.0,0.0,1.0
70.0,90.0,1978.0,1.0,0.0,1.0
70.0,91.0,1978.0,1.0,0.0,1.0
70.0,92.0,1978.0,1.0,0.0,1.0
70.0,93.0,1978.0,1.0,0.0,1.0
70.0,94.0,1978.0,1.0,0.0,1.0
70.0,95.0,1978.0,1.0,0.0,1.0
70.0,100.0,1978.0,1.0,0.0,1.0
70.0,101.0,1978.0,1.0,0.0,1.0
70.0,115.0,1978.0,1.0,0.0,1.0
70.0,130.0,1978.0,1.0,0.0,1.0
70.0,135.0,1978.0,1.0,0.0,1.0
70.0,140.0,1978.0,1.0,0.0,1.0
70.0,145.0,1978.0,1.0,0.0,1.0
70.0,150.0,1978.0,1.0,0.0,1.0
70.0,155.0,1978.0,1.0,0.0,1.0
70.0,160.0,1978.0,1.0,0.0,1.0
70.0,165.0,1978.0,1.0,0.0,1.0
90.0,2.0,1978.0,1.0,0.0,1.0
90.0,41.0,1978.0,1.0,0.0,1.0
90.0,42.0,1978.0,1.0,0.0,1.0
90.0,51.0,1978.0,1.0,0.0,1.0
90.0,52.0,1978.0,1.0,0.0,1.0
90.0,53.0,1978.0,1.0,0.0,1.0
90.0,55.0,1978.0,1.0,0.0,1.0
90.0,70.0,1978.0,1.0,0.0,1.0
90.0,91.0,1978.0,1.0,0.0,1.0
90.0,92.0,1978.0,1.0,0.0,1.0
90.0,93.0,1978.0,1.0,0.0,1.0
90.0,94.0,1978.0,1.0,0.0,1.0
90.0,95.0,1978.0,1.0,0.0,1.0
90.0,100.0,1978.0,1.0,0.0,1.0
90.0,101.0,1978.0,1.0,0.0,1.0
90.0,115.0,1978.0,1.0,0.0,1.0
90.0,130.0,1978.0,1.0,0.0,1.0
90.0,135.0,1978.0,1.0,0.0,1.0
90.0,140.0,1978.0,1.0,0.0,1.0
90.0,145.0,1978.0,1.0,0.0,1.0
90.0,150.0,1978.0,1.0,0.0,1.0
90.0,155.0,1978.0,1.0,0.0,1.0
90.0,160.0,1978.0,1.0,0.0,1.0
90.0,165.0,1978.0,1.0,0.0,1.0
91.0,2.0,1978.0,1.0,0.0,1.0
91.0,41.0,1978.0,1.0,0.0,1.0
91.0,42.0,1978.0,1.0,0.0,1.0
91.0,51.0,1978.0,1.0,0.0,1.0
91.0,52.0,1978.0,1.0,0.0,1.0
91.0,53.0,1978.0,1.0,0.0,1.0
91.0,55.0,1978.0,1.0,0.0,1.0
91.0,70.0,1978.0,1.0,0.0,1.0
91.0,90.0,1978.0,1.0,0.0,1.0
91.0,92.0,1978.0,1.0,0.0,1.0
91.0,93.0,1978.0,1.0,0.0,1.0
91.0,94.0,1978.0,1.0,0.0,1.0
91.0,95.0,1978.0,1.0,0.0,1.0
91.0,100.0,1978.0,1.0,0.0,1.0
91.0,101.0,1978.0,1.0,0.0,1.0
91.0,115.0,1978.0,1.0,0.0,1.0
91.0,130.0,1978.0,1.0,0.0,1.0
91.0,135.0,1978.0,1.0,0.0,1.0
91.0,140.0,1978.0,1.0,0.0,1.0
91.0,145.0,1978.0,1.0,0.0,1.0
91.0,150.0,1978.0,1.0,0.0,1.0
91.0,155.0,1978.0,1.0,0.0,1.0
91.0,160.0,1978.0,1.0,0.0,1.0
91.0,165.0,1978.0,1.0,0.0,1.0
92.0,2.0,1978.0,1.0,0.0,1.0
92.0,41.0,1978.0,1.0,0.0,1.0
92.0,42.0,1978.0,1.0,0.0,1.0
92.0,51.0,1978.0,1.0,0.0,1.0
92.0,52.0,1978.0,1.0,0.0,1.0
92.0,53.0,1978.0,1.0,0.0,1.0
92.0,55.0,1978.0,1.0,0.0,1.0
92.0,70.0,1978.0,1.0,0.0,1.0
92.0,90.0,1978.0,1.0,0.0,1.0
92.0,91.0,1978.0,1.0,0.0,1.0
92.0,93.0,1978.0,1.0,0.0,1.0
92.0,94.0,1978.0,1.0,0.0,1.0
92.0,95.0,1978.0,1.0,0.0,1.0
92.0,100.0,1978.0,1.0,0.0,1.0
92.0,101.0,1978.0,1.0,0.0,1.0
92.0,115.0,1978.0,1.0,0.0,1.0
92.0,130.0,1978.0,1.0,0.0,1.0
92.0,135.0,1978.0,1.0,0.0,1.0
92.0,140.0,1978.0,1.0,0.0,1.0
92.0,145.0,1978.0,1.0,0.0,1.0
92.0,150.0,1978.0,1.0,0.0,1.0
92.0,155.0,1978.0,1.0,0.0,1.0
92.0,160.0,1978.0,1.0,0.0,1.0
92.0,165.0,1978.0,1.0,0.0,1.0
93.0,2.0,1978.0,1.0,0.0,1.0
93.0,41.0,1978.0,1.0,0.0,1.0
93.0,42.0,1978.0,1.0,0.0,1.0
93.0,51.0,1978.0,1.0,0.0,1.0
93.0,52.0,1978.0,1.0,0.0,1.0
93.0,53.0,1978.0,1.0,0.0,1.0
93.0,55.0,1978.0,1.0,0.0,1.0
93.0,70.0,1978.0,1.0,0.0,1.0
93.0,90.0,1978.0,1.0,0.0,1.0
93.0,91.0,1978.0,1.0,0.0,1.0
93.0,92.0,1978.0,1.0,0.0,1.0
93.0,94.0,1978.0,1.0,0.0,1.0
93.0,95.0,1978.0,1.0,0.0,1.0
93.0,100.0,1978.0,1.0,0.0,1.0
93.0,101.0,1978.0,1.0,0.0,1.0
93.0,115.0,1978.0,1.0,0.0,1.0
93.0,130.0,1978.0,1.0,0.0,1.0
93.0,135.0,1978.0,1.0,0.0,1.0
93.0,140.0,1978.0,1.0,0.0,1.0
93.0,145.0,1978.0,1.0,0.0,1.0
93.0,150.0,1978.0,1.0,0.0,1.0
93.0,155.0,1978.0,1.0,0.0,1.0
93.0,160.0,1978.0,1.0,0.0,1.0
93.0,165.0,1978.0,1.0,0.0,1.0
94.0,2.0,1978.0,1.0,0.0,1.0
94.0,41.0,1978.0,1.0,0.0,1.0
94.0,42.0,1978.0,1.0,0.0,1.0
94.0,51.0,1978.0,1.0,0.0,1.0
94.0,52.0,1978.0,1.0,0.0,1.0
94.0,53.0,1978.0,1.0,0.0,1.0
94.0,55.0,1978.0,1.0,0.0,1.0
94.0,70.0,1978.0,1.0,0.0,1.0
94.0,90.0,1978.0,1.0,0.0,1.0
94.0,91.0,1978.0,1.0,0.0,1.0
94.0,92.0,1978.0,1.0,0.0,1.0
94.0,93.0,1978.0,1.0,0.0,1.0
94.0,95.0,1978.0,1.0,0.0,1.0
94.0,100.0,1978.0,1.0,0.0,1.0
94.0,101.0,1978.0,1.0,0.0,1.0
94.0,115.0,1978.0,1.0,0.0,1.0
94.0,130.0,1978.0,1.0,0.0,1.0
94.0,135.0,1978.0,1.0,0.0,1.0
94.0,140.0,1978.0,1.0,0.0,1.0
94.0,145.0,1978.0,1.0,0.0,1.0
94.0,150.0,1978.0,1.0,0.0,1.0
94.0,155.0,1978.0,1.0,0.0,1.0
94.0,160.0,1978.0,1.0,0.0,1.0
94.0,165.0,1978.0,1.0,0.0,1.0
94.0,230.0,1978.0,0.5,0.0,0.5
95.0,2.0,1978.0,1.0,0.0,1.0
95.0,41.0,1978.0,1.0,0.0,1.0
95.0,42.0,1978.0,1.0,0.0,1.0
95.0,51.0,1978.0,1.0,0.0,1.0
95.0,52.0,1978.0,1.0,0.0,1.0
95.0,53.0,1978.0,1.0,0.0,1.0
95.0,55.0,1978.0,1.0,0.0,1.0
95.0,70.0,1978.0,1.0,0.0,1.0
95.0,90.0,1978.0,1.0,0.0,1.0
95.0,91.0,1978.0,1.0,0.0,1.0
95.0,92.0,1978.0,1.0,0.0,1.0
95.0,93.0,1978.0,1.0,0.0,1.0
95.0,94.0,1978.0,1.0,0.0,1.0
95.0,100.0,1978.0,1.0,0.0,1.0
95.0,101.0,1978.0,1.0,0.0,1.0
95.0,115.0,1978.0,1.0,0.0,1.0
95.0,130.0,1978.0,1.0,0.0,1.0
95.0,135.0,1978.0,1.0,0.0,1.0
95.0,140.0,1978.0,1.0,0.0,1.0
95.0,145.0,1978.0,1.0,0.0,1.0
95.0,150.0,1978.0,1.0,0.0,1.0
95.0,155.0,1978.0,1.0,0.0,1.0
95.0,160.0,1978.0,1.0,0.0,1.0
